Date/Time,qint_lump
 07/01  12:18:00,693.8929170364542
 07/01  12:19:00,694.5567572082394
 07/01  12:20:00,694.5549271351127
 07/01  12:21:00,694.3770279849725
 07/01  12:22:00,694.5883476943941
 07/01  12:23:00,694.4599657440941
 07/01  12:24:00,694.4958296091788
 07/01  12:25:00,694.59643198254
 07/01  12:26:00,695.2847543409841
 07/01  12:27:00,695.3498954754676
 07/01  12:28:00,695.3439227275156
 07/01  12:29:00,695.6990763447511
 07/01  12:30:00,695.6069757276794
 07/01  12:31:00,695.668565912718
 07/01  12:32:00,695.8425577484667
 07/01  12:33:00,696.3691101866663
 07/01  12:34:00,696.6255181699496
 07/01  12:35:00,696.6839309877687
 07/01  12:36:00,697.1994759083994
 07/01  12:37:00,697.1063907552519
 07/01  12:38:00,697.0561049296687
 07/01  12:39:00,697.1298081337013
 07/01  12:40:00,697.1244116361848
 07/01  12:41:00,697.2958736088619
 07/01  12:42:00,697.5589158290153
 07/01  12:43:00,698.2541963508144
 07/01  12:44:00,698.1950047070677
 07/01  12:45:00,698.2345890715773
 07/01  12:46:00,698.4459042605628
 07/01  12:47:00,698.1846570511867
 07/01  12:48:00,698.262283973923
 07/01  12:49:00,698.6356789111788
 07/01  12:50:00,699.3990347430329
 07/01  12:51:00,699.3158945272263
 07/01  12:52:00,699.3268283414701
 07/01  12:53:00,699.7874817231462
 07/01  12:54:00,699.4807059319642
 07/01  12:55:00,699.4712386512253
 07/01  12:56:00,699.8084826437441
 07/01  12:57:00,700.2811971552482
 07/01  12:58:00,700.1720863061411
 07/01  12:59:00,700.2636490185727
 07/01  13:00:00,701.0316919288503
 07/01  13:01:00,651.3803555738955
 07/01  13:02:00,650.979970775044
 07/01  13:03:00,650.9100488438477
 07/01  13:04:00,650.0819774952308
 07/01  13:05:00,649.6518949515349
 07/01  13:06:00,649.7254983220232
 07/01  13:07:00,649.8472112957108
 07/01  13:08:00,649.0867205683586
 07/01  13:09:00,648.7959662139597
 07/01  13:10:00,648.7322558611481
 07/01  13:11:00,647.7427853629325
 07/01  13:12:00,647.350385415481
 07/01  13:13:00,647.5967917942659
 07/01  13:14:00,647.6043037405368
 07/01  13:15:00,646.850765312
 07/01  13:16:00,646.6340017987555
 07/01  13:17:00,646.726127452393
 07/01  13:18:00,645.7963806588984
 07/01  13:19:00,645.4783160352962
 07/01  13:20:00,645.6710458549956
 07/01  13:21:00,645.3154018661114
 07/01  13:22:00,644.7059436892171
 07/01  13:23:00,644.6627847412688
 07/01  13:24:00,644.8581680719439
 07/01  13:25:00,643.8453000166276
 07/01  13:26:00,643.4355094884254
 07/01  13:27:00,643.4732242461525
 07/01  13:28:00,642.6453338836624
 07/01  13:29:00,642.1847004074755
 07/01  13:30:00,642.3826508185948
 07/01  13:31:00,642.5048797992714
 07/01  13:32:00,641.6892585718472
 07/01  13:33:00,641.4099463783749
 07/01  13:34:00,641.3539643009543
 07/01  13:35:00,640.2931855835858
 07/01  13:36:00,639.8925611504087
 07/01  13:37:00,640.1065682966035
 07/01  13:38:00,639.9517396352728
 07/01  13:39:00,639.1046539975272
 07/01  13:40:00,638.8856083238547
 07/01  13:41:00,589.8204824415034
 07/01  13:42:00,589.0360081839775
 07/01  13:43:00,589.2429875946763
 07/01  13:44:00,588.8817256359469
 07/01  13:45:00,588.4206161269092
 07/01  13:46:00,588.1105983830257
 07/01  13:47:00,587.7003354964305
 07/01  13:48:00,587.5478997854408
 07/01  13:49:00,586.8249523192286
 07/01  13:50:00,586.8472827811909
 07/01  13:51:00,586.4897705922631
 07/01  13:52:00,585.842781158623
 07/01  13:53:00,585.8312017719419
 07/01  13:54:00,585.3494794330146
 07/01  13:55:00,585.1508682083296
 07/01  13:56:00,584.6089689818187
 07/01  13:57:00,584.4738607962922
 07/01  13:58:00,583.9915448597067
 07/01  13:59:00,583.176271904797
 07/01  14:00:00,583.3773076428251
 07/01  14:01:00,583.2923323162391
 07/01  14:02:00,583.3140331821037
 07/01  14:03:00,583.2365550433295
 07/01  14:04:00,583.2931422797775
 07/01  14:05:00,583.351050167745
 07/01  14:06:00,582.8725250473758
 07/01  14:07:00,583.3465408415532
 07/01  14:08:00,583.3364247738618
 07/01  14:09:00,583.1996108486599
 07/01  14:10:00,583.1619100611933
 07/01  14:11:00,583.0923910091841
 07/01  14:12:00,583.29576065072
 07/01  14:13:00,582.9404052470107
 07/01  14:14:00,583.2635727201838
 07/01  14:15:00,583.25296291812
 07/01  14:16:00,582.9571861133351
 07/01  14:17:00,583.205206562992
 07/01  14:18:00,583.0489482690508
 07/01  14:19:00,583.149474712356
 07/01  14:20:00,582.9605288467842
 07/01  14:21:00,583.11422325477
 07/01  14:22:00,583.0165570627664
 07/01  14:23:00,582.5947566611446
 07/01  14:24:00,583.1644259384299
 07/01  14:25:00,583.1104142772242
 07/01  14:26:00,583.071220316564
 07/01  14:27:00,583.0133863311565
 07/01  14:28:00,583.0471380190653
 07/01  14:29:00,583.0963151212026
 07/01  14:30:00,582.6016928802289
 07/01  14:31:00,582.9743820287662
 07/01  14:32:00,582.968329729538
 07/01  14:33:00,582.774174541591
 07/01  14:34:00,582.6460222321867
 07/01  14:35:00,582.5314596725809
 07/01  14:36:00,582.7120598027606
 07/01  14:37:00,582.3519786477484
 07/01  14:38:00,582.600794237397
 07/01  14:39:00,582.6163875076496
 07/01  14:40:00,582.3353065760447
 07/01  14:41:00,582.4996792739539
 07/01  14:42:00,582.3850519586446
 07/01  14:43:00,582.4609064492238
 07/01  14:44:00,582.2522989236743
 07/01  14:45:00,582.3630395768519
 07/01  14:46:00,582.2914173906051
 07/01  14:47:00,581.9119816346041
 07/01  14:48:00,582.2999658848203
 07/01  14:49:00,582.211594635478
 07/01  14:50:00,582.1359236045496
 07/01  14:51:00,582.0401475959121
 07/01  14:52:00,582.0154254175981
 07/01  14:53:00,582.0791657422956
 07/01  14:54:00,581.6735347784645
 07/01  14:55:00,581.9520745050525
 07/01  14:56:00,581.9484285470229
 07/01  14:57:00,581.7411260518625
 07/01  14:58:00,581.6929787417502
 07/01  14:59:00,581.5893145415127
 07/01  15:00:00,581.7069395093531
 07/01  15:01:00,581.5356461695554
 07/01  15:02:00,581.829725949138
 07/01  15:03:00,581.9014375988575
 07/01  15:04:00,581.6998181300427
 07/01  15:05:00,581.9665353792152
 07/01  15:06:00,581.9444706916577
 07/01  15:07:00,582.0690043919157
 07/01  15:08:00,581.9916883022993
 07/01  15:09:00,582.1834005746508
 07/01  15:10:00,582.2059446336825
 07/01  15:11:00,581.886585962884
 07/01  15:12:00,582.378212718598
 07/01  15:13:00,582.3683355000555
 07/01  15:14:00,582.3287158484039
 07/01  15:15:00,582.2800620288829
 07/01  15:16:00,582.2964235697085
 07/01  15:17:00,582.472958571202
 07/01  15:18:00,582.0835140367219
 07/01  15:19:00,582.447955320806
 07/01  15:20:00,582.53823956806
 07/01  15:21:00,582.336051408675
 07/01  15:22:00,582.3750109957515
 07/01  15:23:00,582.3296432651541
 07/01  15:24:00,582.5309152673091
 07/01  15:25:00,582.2363338964619
 07/01  15:26:00,582.5115409390646
 07/01  15:27:00,582.5292761666657
 07/01  15:28:00,582.1686310112519
 07/01  15:29:00,582.4240623962027
 07/01  15:30:00,582.3180130036553
 07/01  15:31:00,582.3500492494642
 07/01  15:32:00,582.1182915952668
 07/01  15:33:00,582.2116849068112
 07/01  15:34:00,582.1912308148246
 07/01  15:35:00,581.6974615745521
 07/01  15:36:00,582.1401057660379
 07/01  15:37:00,582.0740552854962
 07/01  15:38:00,581.9237027687494
 07/01  15:39:00,581.7571112836727
 07/01  15:40:00,581.6866500158457
 07/01  15:41:00,581.8262887333564
 07/01  15:42:00,581.287287693278
 07/01  15:43:00,581.6315005001859
 07/01  15:44:00,581.6630418442129
 07/01  15:45:00,581.3211445197535
 07/01  15:46:00,581.2676365757421
 07/01  15:47:00,581.0682610637964
 07/01  15:48:00,581.1664973489337
 07/01  15:49:00,580.7246846380718
 07/01  15:50:00,580.9231168958576
 07/01  15:51:00,580.8091787434543
 07/01  15:52:00,580.3011408562002
 07/01  15:53:00,580.536036734132
 07/01  15:54:00,580.3472498387866
 07/01  15:55:00,580.294494453968
 07/01  15:56:00,579.9368813132884
 07/01  15:57:00,579.9778542081903
 07/01  15:58:00,579.9093372377642
 07/01  15:59:00,579.2435788906888
 07/01  16:00:00,579.6658493224172
 07/01  16:01:00,485.08238785194885
 07/01  16:02:00,484.6688085349218
 07/01  16:03:00,484.20894567433584
 07/01  16:04:00,483.9283213844888
 07/01  16:05:00,483.8670191641401
 07/01  16:06:00,483.07792457532014
 07/01  16:07:00,483.25190425702897
 07/01  16:08:00,482.9044292591714
 07/01  16:09:00,482.25136489683325
 07/01  16:10:00,482.01296894349
 07/01  16:11:00,481.7046625156417
 07/01  16:12:00,481.41959812683376
 07/01  16:13:00,480.72856684114817
 07/01  16:14:00,480.8193985015393
 07/01  16:15:00,480.4472414380143
 07/01  16:16:00,479.75043200840173
 07/01  16:17:00,479.78123892689996
 07/01  16:18:00,479.5357240406768
 07/01  16:19:00,479.40279667946197
 07/01  16:20:00,478.89153662381926
 07/01  16:21:00,478.7836823204099
 07/01  16:22:00,478.67386438899064
 07/01  16:23:00,477.962846524724
 07/01  16:24:00,478.1705570217215
 07/01  16:25:00,477.8425960821308
 07/01  16:26:00,477.41121371016504
 07/01  16:27:00,476.9650065491271
 07/01  16:28:00,476.75826697329535
 07/01  16:29:00,476.539196367647
 07/01  16:30:00,475.76141320572276
 07/01  16:31:00,475.94251241304016
 07/01  16:32:00,475.75506817626933
 07/01  16:33:00,475.2506954807494
 07/01  16:34:00,474.95325262661254
 07/01  16:35:00,474.68839266063816
 07/01  16:36:00,474.58331061387463
 07/01  16:37:00,473.97156333586094
 07/01  16:38:00,474.0539887145595
 07/01  16:39:00,473.83047699652366
 07/01  16:40:00,473.27064317038054
 07/01  16:41:00,473.2061896079284
 07/01  16:42:00,472.9538657912613
 07/01  16:43:00,472.76463867729814
 07/01  16:44:00,472.28768110231
 07/01  16:45:00,472.2737301568892
 07/01  16:46:00,472.0349114222791
 07/01  16:47:00,471.4105332497361
 07/01  16:48:00,471.57686952897285
 07/01  16:49:00,471.3664653965067
 07/01  16:50:00,471.07450749413516
 07/01  16:51:00,470.6828662567012
 07/01  16:52:00,470.5424128885848
 07/01  16:53:00,470.42021554450537
 07/01  16:54:00,469.7698118066836
 07/01  16:55:00,469.9586337905307
 07/01  16:56:00,469.8316150959067
 07/01  16:57:00,469.4482059487642
 07/01  16:58:00,469.1357657967366
 07/01  16:59:00,468.9207877911421
 07/01  17:00:00,468.864578926236
 07/01  17:01:00,470.6393894195278
 07/01  17:02:00,471.78319236934664
 07/01  17:03:00,471.93272489886635
 07/01  17:04:00,470.85062026476805
 07/01  17:05:00,470.93608998991976
 07/01  17:06:00,470.77638061748326
 07/01  17:07:00,471.02399443038314
 07/01  17:08:00,469.80493944246166
 07/01  17:09:00,470.61342650577075
 07/01  17:10:00,470.73891679717224
 07/01  17:11:00,469.3990138744006
 07/01  17:12:00,470.06770048133984
 07/01  17:13:00,470.03355217644815
 07/01  17:14:00,469.940165966485
 07/01  17:15:00,468.861283473327
 07/01  17:16:00,469.270728191933
 07/01  17:17:00,469.53132809674474
 07/01  17:18:00,467.91775489200677
 07/01  17:19:00,469.2406560247557
 07/01  17:20:00,469.376923920164
 07/01  17:21:00,468.7579553395999
 07/01  17:22:00,468.1313215952927
 07/01  17:23:00,468.05827024803
 07/01  17:24:00,468.5780846849958
 07/01  17:25:00,466.9887284234003
 07/01  17:26:00,468.1634158974727
 07/01  17:27:00,468.407464087247
 07/01  17:28:00,467.4492077348965
 07/01  17:29:00,467.2244158416618
 07/01  17:30:00,467.0477092681827
 07/01  17:31:00,467.4141058396998
 07/01  17:32:00,466.0632299466949
 07/01  17:33:00,466.94475398769833
 07/01  17:34:00,467.2322147803582
 07/01  17:35:00,466.0841861380659
 07/01  17:36:00,466.25867402116404
 07/01  17:37:00,466.2081417654696
 07/01  17:38:00,466.3073293754205
 07/01  17:39:00,464.9582695555074
 07/01  17:40:00,465.4960194310453
 07/01  17:41:00,465.93519306972155
 07/01  17:42:00,464.5904710873001
 07/01  17:43:00,465.0838014705318
 07/01  17:44:00,465.00052052490713
 07/01  17:45:00,464.6243686740192
 07/01  17:46:00,463.6019082160831
 07/01  17:47:00,463.5062553408716
 07/01  17:48:00,464.1586230865129
 07/01  17:49:00,462.7748708350289
 07/01  17:50:00,463.48102325781616
 07/01  17:51:00,463.5209577618268
 07/01  17:52:00,462.7257347154816
 07/01  17:53:00,462.2932220037348
 07/01  17:54:00,461.86043594060675
 07/01  17:55:00,462.33586059605517
 07/01  17:56:00,461.0317727485329
 07/01  17:57:00,461.66712624548154
 07/01  17:58:00,461.8392825794272
 07/01  17:59:00,460.95622635542463
 07/01  18:00:00,460.7078021545996
 07/01  18:01:00,462.197876138753
 07/01  18:02:00,462.6642087182103
 07/01  18:03:00,460.7725290966377
 07/01  18:04:00,459.3753978540187
 07/01  18:05:00,457.55429604551034
 07/01  18:06:00,455.7389329738978
 07/01  18:07:00,453.44094637803175
 07/01  18:08:00,451.9560977712087
 07/01  18:09:00,450.28193933439064
 07/01  18:10:00,448.84362362037587
 07/01  18:11:00,447.4686621452706
 07/01  18:12:00,446.4930933438264
 07/01  18:13:00,445.59715723583537
 07/01  18:14:00,444.8018170400486
 07/01  18:15:00,444.1888337595073
 07/01  18:16:00,443.6846288846465
 07/01  18:17:00,443.35242944465574
 07/01  18:18:00,443.0187488406525
 07/01  18:19:00,442.8688766531985
 07/01  18:20:00,442.82609020273435
 07/01  18:21:00,442.7498927869846
 07/01  18:22:00,442.7781352088616
 07/01  18:23:00,442.85318584399056
 07/01  18:24:00,443.0045733886175
 07/01  18:25:00,443.0805168436295
 07/01  18:26:00,443.18808510556744
 07/01  18:27:00,443.5176638316149
 07/01  18:28:00,443.67088674265375
 07/01  18:29:00,443.93535478440765
 07/01  18:30:00,444.1967636257153
 07/01  18:31:00,444.3841408783506
 07/01  18:32:00,444.65314879761763
 07/01  18:33:00,444.8287614985356
 07/01  18:34:00,445.09822099050814
 07/01  18:35:00,445.2678463696518
 07/01  18:36:00,445.4952748840003
 07/01  18:37:00,445.7409084373878
 07/01  18:38:00,445.9124890626309
 07/01  18:39:00,446.1774481617415
 07/01  18:40:00,446.41030375116617
 07/01  18:41:00,446.6732773319277
 07/01  18:42:00,446.9078084750625
 07/01  18:43:00,447.15486528507023
 07/01  18:44:00,447.49472500704996
 07/01  18:45:00,447.73332844836386
 07/01  18:46:00,448.0613140925114
 07/01  18:47:00,448.38204466270776
 07/01  18:48:00,448.6667313903276
 07/01  18:49:00,448.9842564469573
 07/01  18:50:00,449.27151982606324
 07/01  18:51:00,449.6176860489527
 07/01  18:52:00,449.8837269547446
 07/01  18:53:00,450.1752826808772
 07/01  18:54:00,450.5126681623895
 07/01  18:55:00,450.76455197440606
 07/01  18:56:00,451.0545025276246
 07/01  18:57:00,451.32419195150317
 07/01  18:58:00,451.59801044261206
 07/01  18:59:00,451.8362737043935
 07/01  19:00:00,452.0972901723992
 07/01  19:01:00,450.7660581814656
 07/01  19:02:00,449.34524612327056
 07/01  19:03:00,447.863597890442
 07/01  19:04:00,446.4200585632954
 07/01  19:05:00,444.95157547727007
 07/01  19:06:00,443.40213682842204
 07/01  19:07:00,441.90820377982124
 07/01  19:08:00,440.42743510825284
 07/01  19:09:00,438.80291329487903
 07/01  19:10:00,437.2278186626328
 07/01  19:11:00,435.7551127887433
 07/01  19:12:00,434.0799029851101
 07/01  19:13:00,432.37311850567096
 07/01  19:14:00,430.9100673356603
 07/01  19:15:00,429.25356438481504
 07/01  19:16:00,427.4105100431211
 07/01  19:17:00,425.7920201974253
 07/01  19:18:00,424.1275574378393
 07/01  19:19:00,422.15964653649473
 07/01  19:20:00,420.2411521480658
 07/01  19:21:00,418.519917843621
 07/01  19:22:00,416.5022299691641
 07/01  19:23:00,414.3307414036558
 07/01  19:24:00,412.3385984401631
 07/01  19:25:00,410.22984921235724
 07/01  19:26:00,407.89953445813694
 07/01  19:27:00,405.63142307346504
 07/01  19:28:00,403.4601798415809
 07/01  19:29:00,401.08853511311395
 07/01  19:30:00,398.63506155096456
 07/01  19:31:00,396.3761659195843
 07/01  19:32:00,393.9985227965488
 07/01  19:33:00,391.453570285727
 07/01  19:34:00,389.0643184612472
 07/01  19:35:00,386.70037338354166
 07/01  19:36:00,384.12342102132675
 07/01  19:37:00,381.815915767552
 07/01  19:38:00,379.7148945710377
 07/01  19:39:00,377.2003767394764
 07/01  19:40:00,374.9018804242138
 07/01  19:41:00,373.11180476840246
 07/01  19:42:00,370.71500187949766
 07/01  19:43:00,368.10070701990475
 07/01  19:44:00,366.55002874218746
 07/01  19:45:00,364.36613458238867
 07/01  19:46:00,361.44681750655343
 07/01  19:47:00,359.68771808463094
 07/01  19:48:00,357.7208577214453
 07/01  19:49:00,354.6893649839013
 07/01  19:50:00,352.2657971027778
 07/01  19:51:00,350.55721224253017
 07/01  19:52:00,347.6346322443401
 07/01  19:53:00,344.31511452018685
 07/01  19:54:00,342.7355376437927
 07/01  19:55:00,340.1120495747829
 07/01  19:56:00,336.385166214248
 07/01  19:57:00,334.1684545447191
 07/01  19:58:00,331.7795609291263
 07/01  19:59:00,328.04859385212995
 07/01  20:00:00,324.7660541190586
 07/01  20:01:00,327.86244771633324
 07/01  20:02:00,329.5930402003163
 07/01  20:03:00,330.6977136274568
 07/01  20:04:00,333.68706609206095
 07/01  20:05:00,335.75505248476003
 07/01  20:06:00,336.63483133234126
 07/01  20:07:00,338.7791471949514
 07/01  20:08:00,341.1082233020991
 07/01  20:09:00,342.26792667479947
 07/01  20:10:00,343.32598892593563
 07/01  20:11:00,345.86307049687815
 07/01  20:12:00,347.4160010580991
 07/01  20:13:00,348.18058759531164
 07/01  20:14:00,350.3647042958569
 07/01  20:15:00,352.21826232513615
 07/01  20:16:00,353.1502299547223
 07/01  20:17:00,354.6010815005743
 07/01  20:18:00,356.6852906988404
 07/01  20:19:00,357.91032376660837
 07/01  20:20:00,358.77774113927853
 07/01  20:21:00,360.92970261619405
 07/01  20:22:00,362.4904980019319
 07/01  20:23:00,363.3474288565875
 07/01  20:24:00,365.00937795828094
 07/01  20:25:00,366.7777007984975
 07/01  20:26:00,367.8747471841023
 07/01  20:27:00,368.9131553477481
 07/01  20:28:00,370.8282099532339
 07/01  20:29:00,372.1804209517442
 07/01  20:30:00,373.08259494222415
 07/01  20:31:00,374.810859294631
 07/01  20:32:00,376.3503522429753
 07/01  20:33:00,377.40422208049637
 07/01  20:34:00,378.68544798937046
 07/01  20:35:00,380.3338761753976
 07/01  20:36:00,381.5687458361596
 07/01  20:37:00,382.58323239107773
 07/01  20:38:00,384.241428236992
 07/01  20:39:00,385.6448510171431
 07/01  20:40:00,386.72597463696655
 07/01  20:41:00,388.1129119072562
 07/01  20:42:00,389.6006957740591
 07/01  20:43:00,390.81102986601593
 07/01  20:44:00,391.93582622213205
 07/01  20:45:00,393.49027427360005
 07/01  20:46:00,394.82936413251014
 07/01  20:47:00,395.9689607584405
